,docid,DOI,title,abstract,num_paragraph
434,zpk3gjwo,10.1371/journal.ppat.1001175,4960,41240,40
435,5z3s5pjl,10.1186/1745-6150-5-59,10248,222894,183
436,xf0pmog4,10.1093/rheumatology/keq277,2808,34368,24
437,2zhaknbi,10.1074/mcp.m110.001859,4700,98100,50
438,pdjsy9a0,10.1371/journal.pcbi.1001005,1677,42081,39
439,zyaj90nh,10.1186/1471-2334-10-316,2160,29300,20
440,dcjwfes7,10.1016/j.jviromet.2010.07.006,1872,27408,24
441,phepjf55,10.1186/1756-0500-3-283,3045,43123,29
442,7s6283y5,10.1371/journal.pntd.0000892,4200,79660,35
443,00rk8fb5,10.1093/annonc/mdq254,2580,59297,43
444,7p3b6tyf,10.1111/j.1440-1843.2010.01743.x,5060,41400,23
445,3njrml7x,10.1186/1752-1947-4-360,4182,26010,34
446,8crvjzz4,10.1093/nar/gkq629,2501,54653,41
447,61qdmy15,10.1093/nar/gkq641,3248,40368,29
448,c8yzoen7,10.1093/nar/gkq777,10944,105840,72
449,crjwej14,10.1007/s11538-010-9541-4,2370,23970,30
450,zm6a9brd,10.1007/s12199-010-0158-x,1030,16610,10
451,yci0a6bt,10.1111/j.1365-3024.2009.01097.x,1806,10024,14
452,pc4x5e24,10.1093/nar/gkq650,1430,28184,26
453,2g471tb4,10.1093/nar/gkq711,2496,40960,32
454,ft5wl70x,10.1186/1465-9921-11-159,1440,30384,18
455,m9ni2883,10.1186/1471-2458-10-726,2925,106275,39
456,f6igj0pd,10.1371/journal.pntd.0000918,1848,41433,21
457,l3ej1hdk,10.1371/journal.pone.0015301,4350,40350,30
458,2aku9prp,10.1371/journal.pone.0015225,3538,60320,29
459,cgx90xnt,10.1155/2010/817580,3864,49220,46
460,k2a0q9y8,10.1186/1745-7580-6-12,11390,85646,34
461,dc7fn26s,10.1186/1743-422x-7-351,3538,48430,29
462,svn4e6w6,10.1083/jcb.201008160,1887,34151,37
463,s4e08yvg,10.1186/2042-6410-1-5,2820,48034,47
464,b66bb2ri,10.1093/nar/gkq1013,1376,23472,16
465,2ad1tu4s,10.1186/1742-5573-7-12,5880,67740,60
466,iv18eiap,10.1590/s1807-59322010001200003,4321,37526,29
467,cxr1ul7q,10.1186/1471-2466-11-2,6435,102520,55
468,9tivuyh5,10.1084/jem.20101352,3872,38368,32
469,ic937w26,10.1371/journal.pone.0014576,3071,71151,37
470,xrsyj1tc,10.1186/1465-9921-12-10,2400,39950,25
471,dognow0r,10.1186/1471-2458-11-41,2300,46900,20
472,rq08bhu9,10.1007/s00216-010-4419-8,1440,38420,20
473,rfwzj1at,10.1186/1743-422x-8-30,803,20504,11
474,z4sutqos,10.1371/journal.pone.0016364,960,68320,40
475,pixbry0c,10.1098/rsif.2010.0216,4263,73402,49
476,wk2u2a9w,10.1371/journal.ppat.1001268,3348,36504,27
477,x7dqe8qa,10.1186/1824-7288-37-5,9776,44697,47
478,qtn3ukf4,10.1093/nar/gkq885,2688,31272,24
479,ee7q7jhv,10.1371/journal.pone.0016822,4060,60550,35
480,8ctsa9sd,10.1371/journal.pone.0016142,3360,46560,24
481,zokd0uxp,10.1093/jac/dkq486,2669,29427,17
482,to4g9he9,10.1186/1471-2172-12-11,7680,74600,40
483,ussnj6ux,10.1186/1743-422x-8-49,2015,39990,31
484,a18rch1f,10.1371/journal.pone.0017324,3528,62208,36
485,0jyzk5kt,10.1371/journal.pone.0017400,2944,35834,23
486,szarwh0r,10.1002/bies.20599,1530,34800,30
487,1h6jz1h5,10.2174/138920210793175912,575,21988,23
488,ya2hidlu,10.2147/ijgm.s15618,2040,41514,34
489,dzzlpz4o,10.1186/1471-2458-11-78,3483,57726,27
490,u3f89kvg,10.1186/1471-2334-11-37,9768,177896,74
491,4prvgmvt,10.1186/1472-6955-10-4,2880,80480,80
492,5xklsfnx,10.1007/s11568-010-9144-z,3500,22280,20
493,h56v5ti8,10.1186/1743-422x-8-87,1288,52864,28
494,57es391o,10.1371/journal.pone.0017713,4978,86526,38
495,sf3vhpeq,10.1007/978-3-642-02215-9_4,676,20280,13
496,sn1a7ikq,10.1155/2011/284795,4033,51615,37
497,3u77cp37,10.4103/0974-7788.76790,1938,31280,34
498,0gt21051,10.1371/journal.pcbi.1002015,2430,48924,27
499,d3a06n3f,10.1371/journal.pone.0018016,4818,47190,33
500,c2nuh2yc,10.2119/molmed.2010.00149,8346,138294,78
501,184kiuah,10.1098/rsif.2010.0474,2380,31040,20
502,8seknsaq,10.1155/2011/284909,6426,163296,126
503,9b6yz3f4,10.1371/journal.pone.0014767,4366,62863,37
504,gdra8xhj,10.1371/journal.pone.0017836,5875,90710,47
505,85pu5mvm,10.1371/journal.pone.0017942,4408,68514,38
506,k0p166fr,10.1186/1471-2334-11-66,2040,44730,30
507,tloaa3v1,10.1155/2010/754938,4536,40320,36
508,pdnunlc9,10.1155/2011/476137,3968,31520,32
509,qzkpik3z,10.1371/journal.pone.0018159,1674,19008,18
510,rxn5lges,10.1186/1745-6215-12-70,23265,267597,99
511,05lnj3w0,10.1371/journal.ppat.1001329,5232,81504,48
512,p5sig1en,10.1371/journal.pone.0018150,3567,56057,29
513,3f31j4cy,10.1016/j.ajpath.2010.09.041,5920,55611,37
514,2z14p4oh,10.1093/cid/cir121,1232,27090,14
515,finpjfuz,10.1007/s00249-010-0645-4,7493,132632,59
516,y0m1utug,10.1371/journal.pone.0018437,1927,67896,41
517,j7fx64k1,10.1007/s11095-011-0376-y,4232,98164,46
518,qifqc89z,10.1371/journal.pone.0018414,1586,13754,13
519,1xacvavs,10.1371/journal.pone.0018543,4368,50316,42
520,cbzd8ybv,10.1093/nar/gkq1220,3048,28272,24
521,ikq38rm1,10.1007/s10096-010-1141-6,2240,13740,20
522,epz7fvnx,10.1371/journal.pone.0017189,2277,21896,23
523,u4649rtx,10.1371/journal.pone.0017292,1360,29060,20
524,tg0tczni,10.1186/1743-422x-8-146,1775,47025,25
525,0mtmodmo,10.1371/journal.pone.0019056,2250,32508,18
526,j6q2q0ko,10.1371/journal.pone.0019311,2244,23078,22
527,nge1itgk,10.1371/journal.pone.0018687,2829,41492,23
528,8t0jvrts,10.1371/journal.pone.0019330,4240,56600,40
529,wzwpyvll,10.1155/2011/369648,4224,51392,44
530,26f0xddj,10.1371/journal.pone.0018860,3154,62586,38
531,gt2pwc9b,10.1371/journal.pone.0019232,4256,58752,32
532,fvfl0bn1,10.1371/journal.pone.0018894,2100,27600,25
533,x6m02voy,10.1186/1471-2105-12-96,2376,56628,36
534,qol5poan,10.1371/journal.pone.0019738,4172,54656,28
535,jfbtjg83,10.1371/journal.ppat.1001340,3955,54215,35
536,4chfqgrc,10.1007/s11906-010-0105-7,1092,14448,14
537,505i9na8,10.1371/journal.pone.0020069,4005,91440,45
538,sa5snfby,10.1371/journal.pone.0019510,3157,60885,41
539,gynpp0rn,10.1007/s00441-010-1034-0,651,18445,31
540,a0kh4kap,10.2349/biij.6.4.e35,1199,5236,11
541,2ma564ej,10.4103/0970-2113.76301,518,2534,7
542,daheoyro,10.1371/journal.pone.0020070,3024,43064,28
543,ee7lhyzr,10.1371/journal.pone.0019933,4950,56562,33
544,mrst93rh,10.1007/s00705-011-0958-3,1680,27768,24
545,9vnthmfn,10.1186/1743-422x-8-215,3780,44361,27
546,qav5okgk,10.1371/journal.pmed.1000441,4216,69626,31
547,uo185173,10.1007/s11125-010-9133-y,6348,62721,69
548,ufjjengt,10.1155/2011/190648,4141,31119,41
549,febjiiwn,10.1371/journal.pone.0020656,6576,69312,48
550,mlrzfbc0,10.1371/journal.pmed.1001042,3051,59859,27
551,egy1d90x,10.1097/nen.0b013e31821da499,3025,37525,25
552,f9cgt2z3,10.1371/journal.pone.0020947,3969,54567,27
553,crolji1q,10.1111/j.1365-2893.2010.01330.x,968,14652,11
554,r8m6cgv8,10.1371/journal.pntd.0001188,1980,27740,20
555,v5y9s97b,10.1371/journal.pone.0021287,1968,49560,24
556,e67ky5tr,10.1371/journal.pone.0021163,2436,54768,28
557,unr44dvp,10.3346/jkms.2011.26.7.851,2662,32362,22
558,vzbh457k,10.1186/1743-422x-8-263,4371,31527,31
559,9egy68c0,10.1371/journal.pcbi.1002093,2992,50082,34
560,pe0dqif1,10.1186/1465-9921-12-70,875,38850,35
561,vuvgvz4n,10.3343/kjlm.2011.31.3.179,1380,36225,23
562,gkl708nu,10.1590/s1807-59322011000600015,1728,17136,16
563,pt3b4yc7,10.1371/journal.pone.0021611,6298,103118,47
564,lpf9lpky,10.1371/journal.ppat.1001347,3450,47760,30
565,av8b8g8c,10.1371/journal.pone.0021398,1520,17168,16
566,dgd0b4st,10.4103/0974-2700.82212,1914,29232,29
567,53tl0sea,10.1111/j.1365-2958.2011.07553.x,4025,45500,35
568,h2e6h076,10.1371/journal.pone.0022157,3683,42514,29
569,qjmyc2tu,10.4061/2011/905768,4653,45825,47
570,mx0lk0d8,10.4061/2011/923149,3485,43460,41
571,u0w518yg,10.1371/journal.pone.0022018,5207,69659,41
572,qkedjzqs,10.1093/humrep/der171,2090,27720,22
573,rl5a7cnk,10.1186/1743-422x-8-319,1078,34386,22
574,a67st6gy,10.1371/journal.pone.0021775,4331,73810,61
575,cjzecgrb,10.1021/bi2003444,3451,34249,29
576,cn7qo7hb,10.1371/journal.ppat.1002150,4578,62118,42
577,5mka22hr,10.4103/0974-8490.69108,3605,51415,35
578,v5surcw0,10.1371/journal.pone.0022124,4158,61110,42
579,zzc7n84w,10.1186/1478-4505-9-27,4000,80200,40
580,rqohygq6,10.4103/0972-5229.83011,2044,21742,14
581,isw6jeir,10.1371/journal.pone.0022717,2886,76183,37
582,dy21jno8,10.1590/s1807-59322011000700012,2760,37940,20
583,qkwo747o,10.1128/mbio.00169-11,4118,44225,29
584,fzpuu59i,10.1371/journal.pone.0023267,4379,58841,29
585,6wyb431b,10.2147/ijn.s22189,1710,21584,19
586,ngn9x3lc,10.1371/journal.pone.0022631,3808,28588,28
587,9ka3jdbf,10.1371/journal.ppat.1002172,5402,74629,37
588,2qmlg9qn,10.1371/journal.pntd.0001279,2626,30498,26
589,spiud6ok,10.1155/2011/527610,2888,184832,152
590,ff2zadol,10.1371/journal.pone.0023374,5460,67587,39
591,2u49b7xo,10.1093/nar/gkr224,3007,38843,31
592,k1hwh640,10.1007/s11693-010-9066-z,2350,46225,25
593,md293k0m,10.1155/2012/931636,5104,59708,44
594,91lzomwp,10.1186/1471-2458-11-541,14784,169840,88
595,9gozwdng,10.1371/journal.pone.0023616,5478,104016,66
596,5rm1za8z,10.1186/1471-2334-10-62,5700,61370,38
597,39rbo0f9,10.1371/journal.pone.0023988,3069,62535,33
598,fq1su77a,10.1186/1752-1947-5-314,3060,29600,20
599,ucmpbk76,10.1371/journal.pone.0023016,1110,71891,37
600,2x7dfl1q,10.3797/scipharm.1012-08,5525,65650,65
601,59yvbupx,10.1186/1471-2105-12-317,1863,35880,23
602,r3in76wm,10.1371/journal.pone.0024157,3000,38180,20
603,yvtsgqco,10.3134/ehtj.09.012,320,5390,10
604,lqqsxhfl,10.3134/ehtj.10.163,2091,28866,17
605,r09r1fv2,10.1016/j.idc.2011.05.004,1386,12996,18
606,te75jsd3,10.1186/1471-2334-11-218,1780,39680,20
607,1gd006zy,10.1007/82_2011_123,2376,94068,54
608,2btyqh0l,10.1371/journal.pone.0024527,3654,59479,29
609,4gjo72hx,10.1371/journal.pone.0024806,2660,38612,28
610,gq1omz6u,10.1186/1471-2431-11-72,1156,27812,17
611,3okytwd8,10.1186/1471-2334-11-233,3955,83405,35
612,zyzgk2z3,10.1128/mbio.00134-11,5810,38920,35
613,e50a0suk,10.1186/1471-2334-11-225,2583,33243,21
614,vl03ida1,10.1186/1465-9921-12-116,2916,57024,27
615,wwucmzyy,10.1093/nar/gkr487,3441,50653,37
616,bhq8t5nq,10.1242/dmm.007823,737,10186,11
617,h3owwjao,10.1371/journal.pone.0025504,2465,35139,17
618,biqiti2k,10.1080/13550280802105002,760,5784,8
619,pjdogrs4,10.1371/journal.pone.0025619,2464,24530,22
620,31q7ftnd,10.1038/hdy.2010.78,1972,41209,29
621,d5d3y7jf,10.3390/v1010003,1428,12495,21
622,8oubjvvd,10.3390/v1030383,2870,39073,41
623,x2ykm7gq,10.1371/journal.pone.0025691,4440,58530,30
624,a8rkvaax,10.1371/journal.pone.0025858,3612,50792,28
625,feh9iswj,10.1371/journal.pone.0025488,4920,72560,40
626,2qpw41ze,10.1371/journal.pone.0025294,3358,28198,23
627,wr8mngg2,10.1093/infdis/jir378,2850,28075,25
628,k2io05hy,10.1371/journal.pone.0025697,3024,94416,56
629,6rujx4vs,10.1371/journal.pone.0025934,3300,44990,22
630,jpow6iw1,10.1186/1471-2105-12-s6-s1,3630,125180,55
631,299oohbp,10.1371/journal.pntd.0001359,3074,47966,29
632,ya9klbbm,10.1186/1471-2458-11-758,4825,51700,25
633,nz06v56o,10.1155/2012/691258,4872,40948,29
634,hlu1noym,10.1186/1743-422x-8-460,2780,25660,20
635,88wo4xen,10.1371/journal.pone.0026072,2457,50409,27
636,u87eaaj8,10.1100/2011/289182,684,15348,12
637,psaf2vls,10.3389/fmicb.2011.00199,3936,39520,32
638,x7f9927x,10.1093/infdis/jir645,2622,25403,19
639,wifs97yy,10.1093/nar/gkr579,2673,28701,27
640,zgapjjjw,10.3201/eid1702.101123,525,2471,7
641,dc63kane,10.1371/journal.pone.0026781,3780,45330,30
642,qjunkqh5,10.1186/2110-5820-1-43,1624,27579,29
643,yjcd5nb5,10.1186/1471-2431-11-92,2852,42481,23
644,rckp1kc7,10.1371/journal.pone.0027666,4794,103581,51
645,x5ardo5j,10.1007/s00251-011-0555-3,4408,69008,38
646,qsw8ncdw,10.1155/2012/797180,1955,17799,17
647,2zsl30yu,10.1371/journal.pone.0027140,3200,41100,25
648,ix4k0rkt,10.1186/1743-422x-8-501,2142,25746,14
649,ec5qzurk,10.1186/cc10216,2001,41673,29
650,4twfhdtc,10.1186/cc10266,3080,39930,22
651,do50gvdd,10.1186/cc10087,4050,51246,27
652,2p7qrgx0,10.1371/journal.ppat.1002369,5494,81918,41
653,absjerdt,10.1186/cc9324,4536,128464,56
654,jb05xemc,10.1186/cc9241,1843,26638,19
655,t6l692zu,10.1186/cc10030,5472,79382,38
656,qz68gtd4,10.1371/journal.pone.0027932,1960,34300,20
657,lzquegwc,10.1186/1752-1947-5-520,2576,36232,28
658,3zevsk0w,10.1098/rsif.2011.0223,3795,47619,33
659,uwg57g1z,10.1186/1471-2458-11-666,7800,120075,75
660,471hzpyf,10.1186/2110-5820-1-15,1818,33192,18
661,0jlsaypc,10.1186/1471-2334-11-313,3182,66933,37
662,73hw8922,10.1371/journal.pone.0027680,3132,43704,36
663,lusrcpns,10.1098/rsif.2007.1197,3050,81900,50
664,16syz1o7,10.1371/journal.pone.0028111,1840,21780,20
665,36gbl7tu,10.1371/journal.pone.0028178,3146,46020,26
666,tibu8530,10.1371/journal.pone.0028551,4608,68800,32
667,v1p4ut66,10.1371/journal.pone.0028507,3145,71373,37
668,h8xxpbr6,10.1186/1471-2458-11-757,3600,97200,40
669,7jnogabw,10.1371/journal.pone.0028594,3432,49995,33
670,auwm2qj0,10.1371/journal.pone.0028001,3136,46752,32
671,5uzp3l0r,10.1371/journal.pntd.0001421,2871,58696,29
672,g2pb02vx,10.3390/ijms12117732,2486,33858,22
673,78395e3t,10.1186/1746-6148-7-73,4142,50350,38
674,3m0dyfsk,10.1371/journal.pone.0028696,1156,31824,17
675,wp4rch6v,10.1155/2012/970789,4326,37044,42
676,xodngfj6,10.1186/2041-1480-2-s5-s10,2508,60148,44
677,d498qj2b,10.1186/cc1860,9372,328233,213
678,tkfozwpf,10.1371/journal.ppat.1002438,5922,55789,47
679,5y9kfyk9,10.1093/infdis/jir691,2373,27615,21
680,wale2wiu,10.1098/rsif.2011.0309,2910,42060,30
681,4i56gcy8,10.1093/toxsci/kfr266,2730,37989,21
682,chj07xz6,10.1371/journal.pone.0028757,6407,49837,43
683,ppzxvykb,10.1093/nar/gkr1064,880,30080,20
684,7ip36gt1,10.1371/journal.pone.0029567,3075,34850,25
685,d93d3mds,10.1371/journal.pcbi.1002315,3069,40796,31
686,7uqmpn70,10.1186/1475-2859-10-102,3072,53376,32
687,e18licyc,10.1093/nar/gkr686,2262,51441,39
688,z3grnayv,10.1186/1471-2431-11-101,15625,202125,125
689,ztc5holk,10.1186/1471-2334-11-332,3168,58278,33
690,vdzktqm1,10.1186/1423-0127-18-90,2142,36330,21
691,0mn1gbll,10.1371/journal.pone.0029491,2100,50125,25
692,ga3mk6be,10.1371/journal.ppat.1002477,4361,84035,49
693,r938lfrr,10.1007/s00894-011-1044-1,2700,34020,27
694,uh3q65we,10.1371/journal.pone.0029347,2560,47264,32
695,bbjmcdo5,10.1371/journal.pone.0029618,5376,84294,42
696,l22gfc6r,10.1371/journal.pone.0029606,3710,63910,35
697,zvkxormv,10.1371/journal.ppat.1002468,7599,108783,51
698,l5ok3bvx,10.1038/cdd.2011.134,1900,33725,25
699,5gglmx9d,10.3343/alm.2012.32.1.44,2448,28044,18
700,hohrbxyj,10.4137/ebo.s7565,3312,73830,46
701,0hobwqpe,10.1242/dmm.000406,1870,36142,34
702,adfigzc1,10.1371/journal.pone.0029608,2100,39525,25
703,4lmwa1yf,10.3390/ijms12129236,5694,55419,39
704,qwhaesfk,10.3390/nu3040442,3392,83456,64
705,a9wmor1i,10.1007/s13244-010-0060-5,3640,32368,56
706,qb9ewpzd,10.1186/1471-230x-11-143,3712,66304,32
707,5opiip58,10.1186/1471-2458-11-943,18840,298080,120
708,zq387qo8,10.3389/fmicb.2011.00272,845,17485,13
709,p4ufea6x,10.1371/journal.pone.0030328,4624,68544,34
710,uu1oz2ei,10.1371/journal.pone.0029435,2813,52925,29
711,u7ior83b,10.4103/0973-7847.91117,2100,44975,25
712,18a3ftsg,10.1038/ncomms1466,4092,57552,44
713,132oghxa,10.1186/1742-4690-8-102,1701,1029,21
714,crla8vrj,10.1186/1471-2334-11-342,3993,40623,33
715,s0otfnjw,10.1186/1471-2334-11-358,2275,22625,25
716,ocp6yodg,10.1186/1471-2334-11-355,2133,62829,27
717,ruba65p5,10.1093/infdis/jir803,1545,10020,15
718,735b7rpv,10.1007/s12016-011-8294-7,594,12034,11
719,qfv8ifvl,10.1186/1471-2458-11-885,4488,69768,34
720,271vldil,10.1186/1475-2875-11-12,4060,61684,28
721,qk37euo4,10.1155/2012/594361,2627,36963,37
722,gnkzb7qr,10.1371/journal.pcbi.1002364,4819,122427,61
723,sgcf9v3m,10.1007/s13311-011-0097-2,3429,148971,127
724,0qkzd2w4,10.1155/2012/147825,4080,29970,30
725,kci1lkhj,10.1093/nar/gkr833,5460,53118,39
726,abml6wgd,10.1186/1471-2334-12-15,2988,69084,36
727,6gow0x1v,10.1371/journal.pntd.0001485,3528,69006,42
728,7eflwyxk,10.1371/journal.pone.0030998,3498,49269,33
729,g1ob16b9,10.1631/jzus.b1100052,980,9016,14
730,0j3efvfe,10.3389/fmicb.2012.00034,901,22049,17
731,m57b8g9n,10.3390/v4010102,2220,30570,15
732,jhetyd9t,10.1371/journal.ppat.1002537,3000,64280,40
733,8au7ee79,10.1371/journal.pone.0031290,2048,58944,32
734,dcid9emx,10.1371/journal.pone.0031961,1494,22896,18
735,ewx5xhrb,10.1371/journal.pone.0031800,3465,66627,33
736,b6gte5u0,10.1371/journal.pone.0031981,2886,52806,39
737,hvaie7ay,10.1371/journal.pone.0031432,2046,36014,22
738,4894nxf9,10.1007/s10561-010-9230-4,1632,23304,24
739,3wok0n21,10.1371/journal.pone.0032273,2604,56616,28
740,0d3vy87b,10.1371/journal.pone.0032157,1809,38961,27
741,x4hdxx1t,10.1371/journal.ppat.1002569,3196,65790,34
742,09locmnw,10.1371/journal.pone.0032845,3042,38532,26
743,7vfo98ho,10.3390/ijms13022196,2068,20020,22
744,9m3s1yd1,10.1155/2012/732195,1980,18568,22
745,vtp4cwvt,10.1371/journal.pone.0029879,2187,51570,27
746,gwlslpm5,10.1186/1752-1947-6-20,4508,39144,28
747,czo533oj,10.3201/eid1612.100402,2670,30420,30
748,gzq9xpe0,10.3201/eid1609.100220,1330,13281,19
749,7i1sxa51,10.1371/journal.pntd.0001562,2231,44321,23
750,1whqwaan,10.1007/s13224-011-0055-2,2162,85146,46
751,biqjlddj,10.1038/msb.2011.101,6048,54648,54
752,z5p3a64x,10.1093/cid/cir1060,1110,15540,15
753,uj96zdld,10.1371/journal.pone.0033364,2765,61180,35
754,zmhobi0r,10.1371/journal.pone.0033389,2256,29488,16
755,gefoauz5,10.5114/aoms.2010.19309,1886,38640,23
756,0aiaklrn,10.1093/nar/gkr237,7560,79596,54
757,ty6lv18n,10.1371/journal.pone.0033299,3034,48322,37
758,s50g754b,10.3390/s120201648,1806,22022,14
759,dpcgl6ig,10.1371/journal.pone.0032112,1764,31374,21
760,xij0zoen,10.1371/journal.pone.0032469,3186,44091,27
761,xv3s8iao,10.1371/journal.pone.0033989,1292,26144,19
762,r2fkckdx,10.1186/2110-5820-2-7,5124,40376,28
763,zxtbnyho,10.3201/eid1801.110725,1180,17280,20
764,gl9cjmno,10.3201/eid1710.101344,2160,23664,24
765,zlmhwz7k,10.1371/journal.ppat.1002584,2812,61679,37
766,d0hrsiu3,10.3201/eid1712.111037,616,3096,8
767,8m7spnxj,10.3201/eid1712.110321,1125,5535,15
768,zrz6jyma,10.3201/eid1712.111002,2530,23078,22
769,3bakci02,10.1186/1471-2334-12-29,3024,44400,24
770,6tnsjskg,10.4103/0976-9668.82313,2528,39680,32
771,rb8wg8k5,10.1371/journal.pone.0033734,3689,53351,31
772,s5zr6tvk,10.1371/journal.pone.0034091,4142,62966,38
773,y0muda95,10.1186/1471-2334-12-51,2550,52122,34
774,vg42z900,10.1186/1471-2458-11-s1-s5,8360,188980,110
775,cpjlzutk,10.1371/journal.pntd.0001590,3784,83076,43
776,kf1fs1ka,10.1371/journal.pone.0033451,3145,44992,37
777,gvzs9vxr,10.1155/2012/398628,1596,19334,14
778,fcffl6m4,10.1371/journal.pone.0034415,5060,54464,46
779,ttyo4z6f,10.3201/eid1104.040997,780,4862,13
780,lfv0ypjv,10.3201/eid1105.041063,1085,36645,35
781,m1xf62bf,10.1186/1471-2458-12-205,10620,283672,118
782,ivl5i3kz,10.1371/journal.pcbi.1002454,5700,71440,38
783,alyn1i00,10.1371/journal.pone.0034987,3451,45385,29
784,k7myxo6p,10.1371/journal.pone.0034747,3724,50312,38
785,ss1435el,10.1371/journal.pone.0034326,1924,45916,26
786,dby5aksb,10.4110/in.2012.12.1.8,3840,33768,24
787,t0y0b0gb,10.1186/1743-422x-9-34,1111,11418,11
788,wbj0w365,10.1371/journal.pone.0035503,4320,38664,36
789,mkwpuav6,10.1371/journal.pone.0035009,7315,99935,55
790,zss38mct,10.1093/aje/kwr411,1411,23698,17
791,wmphlnpt,10.1371/journal.pone.0034927,3193,59613,31
792,a93brk5n,10.1186/1743-422x-9-68,1896,54936,24
793,c0smzrt6,10.1371/journal.pntd.0001636,3895,67117,41
794,uofygmeu,10.3389/fimmu.2012.00005,1815,18513,33
795,e0tcmzl2,10.3389/fimmu.2012.00025,5220,107160,60
796,9vw76cic,10.1007/s11908-012-0257-5,1449,22701,21
797,dg90gulb,10.1107/s1600536812009567,205,3735,5
798,vvspjage,10.1371/journal.pone.0036412,6157,90193,47
799,o6znx8t8,10.1371/journal.pone.0036594,3920,57288,28
800,7vhcf929,10.3390/v4030383,598,14339,13
801,w2yt76nd,10.1155/2012/713149,3420,52972,38
802,ow5wt781,10.2174/1874357901206010059,1998,18306,18
803,w8meihe1,10.1186/1475-2875-11-96,3408,108144,48
804,gr8qp4em,10.1007/s10561-011-9251-7,2346,4624,17
805,bfu2v53h,10.4103/0973-6247.95046,4185,38988,27
806,zudnu71a,10.1100/2012/634835,1430,16965,13
807,tsvzg0ax,10.1371/journal.ppat.1002712,2028,53222,26
808,o1x8c9o4,10.1371/journal.ppat.1002705,2516,78588,37
809,ni5yl7su,10.1371/journal.ppat.1002708,6255,49815,45
810,erjm73e1,10.1093/toxsci/kfs134,2496,43238,26
811,085v7n6k,10.2174/1874357901206010064,1080,8091,9
812,hfg70ehq,10.2147/ijn.s29417,3224,44122,26
813,je9t4i6q,10.1371/journal.pone.0037539,2225,31975,25
814,pqpqayuv,10.3201/eid1805.111080,810,3590,10
815,57xo6xx2,10.3201/eid1706.100643,540,3440,10
816,ul8wjrmy,10.3201/eid1706.101030,1062,18522,18
817,r8fmq65g,10.1371/journal.pone.0037649,3036,54054,33
818,t3zampk7,10.1371/journal.pone.0037869,3168,50436,36
819,36jzzy77,10.1155/2012/219625,1677,44538,39
820,3bdey2mz,10.1371/journal.pntd.0001666,3792,82848,48
821,44bm52ch,10.1371/journal.pone.0038080,2970,55539,33
822,97dsp9d0,10.1371/journal.pone.0038241,2511,47554,31
823,llzhzflc,10.1371/journal.pone.0037986,5439,53428,37
824,qitzkfqj,10.3201/eid1112.050485,960,18980,20
825,vsgd9v1w,10.1371/journal.pntd.0001676,2940,45136,28
826,divt1n4i,10.1155/2012/414038,3045,36569,29
827,dy7djsah,10.1371/journal.pone.0038546,4448,59680,32
828,mig5zt5p,10.1093/jac/dks098,2461,34201,23
829,qcbw8zkc,10.3201/eid1107.041361,205,1585,5
830,cj4zlr3c,10.3201/eid1107.040957,1344,21980,28
831,7vwpvcdd,10.1371/journal.pone.0038086,7772,124486,67
832,y4p3n887,10.3201/eid1206.051263,656,12672,16
833,8lvzab4i,10.1371/journal.pone.0039072,5207,64616,41
834,p5ohjzhs,10.1038/bmt.2012.1,1620,24980,20
835,0vsf67nh,10.1371/journal.pone.0039161,2808,31896,24
836,dncy6tdc,10.1186/1743-422x-8-494,1742,33384,26
837,xt6vwcu6,10.1371/journal.pntd.0001712,2415,41664,21
838,g5sum116,10.1371/journal.pone.0039344,3737,71854,37
839,8c8skz2r,10.1371/journal.pone.0038688,1020,35520,20
840,ovm9muqb,10.3389/fphys.2012.00189,4929,64024,53
841,v9k7vpi8,10.3201/eid1708.101979,649,3971,11
842,tkjkjd7w,10.1371/journal.pone.0039644,2584,53312,34
843,j36voasl,10.1155/2012/528568,3249,21337,19
844,1jmhvclq,10.3390/v4050725,1120,5504,8
845,vluuha88,10.1186/cc10256,2553,70374,37
846,wwjbzj1g,10.1186/cc10324,3300,48420,20
847,w52dc97h,10.1186/cc10369,5547,121432,43
848,e0wmnfyn,10.1186/1471-2164-13-120,12040,164260,86
849,agja3onp,10.1371/journal.ppat.1002789,4320,60360,40
850,iuo2cw23,10.3389/fmicb.2012.00181,952,13216,14
851,8s4bsnlw,10.1371/journal.pone.0040706,2904,24288,22
852,9e9523i8,10.1371/journal.pone.0040308,2970,77385,55
853,f9abq8gj,10.1371/journal.pone.0040618,5292,56268,36
854,yx6p2yhk,10.1155/2012/682850,1890,24705,27
855,ubpbdqtg,10.1371/journal.pone.0040391,3720,46097,31
856,d3fb9xd8,10.2147/ijn.s30631,4175,56975,25
857,zl1s82yi,10.1371/journal.pone.0039455,3700,42600,25
858,fhm8abxp,10.7150/ijms.4641,1804,35398,22
859,clyc1va2,10.1007/s00018-012-0944-2,925,28625,25
860,o7ttiu97,10.1371/journal.pone.0040094,4726,61506,34
861,5b936n3g,10.1371/journal.pone.0041135,2691,35802,39
862,leedutqo,10.1371/journal.pone.0041346,3384,38688,24
863,w9iwmqgq,10.1371/journal.pone.0041063,2358,27954,18
864,wo20st5w,10.1371/journal.pone.0041137,2261,32878,17
865,lzhobnch,10.1017/s0950268811002214,2970,27864,27
866,rafwlw0t,10.1371/journal.pone.0042088,2001,41446,23
867,tonaaft2,10.1371/journal.pone.0041626,1387,23028,19
